URL,SIZE,NO. OF OUTLINKS,CONTENT_TYPE
http://www.nbcnews.com/tech/innovation/scientists-figure-out-how-make-milk-stay-fresh-63-days-n618901,82542,87,text/html; charset=utf-8
http://www.nbcnews.com/tech/innovation/meet-disposable-bike-helmet-future-it-fits-your-pocket-n643561,83788,87,text/html; charset=utf-8
http://www.nbcnews.com/dateline/video/hands-off-the-challenges-of-engineering-driverless-cars-699447363812,341860,199,text/html; charset=utf-8
http://www.nbcnews.com/video/glimpse-of-the-future-at-consumer-electronics-show-596697667964,322144,140,text/html; charset=utf-8
http://www.nbcnews.com/video/ces-the-future-is-on-display-597024835616,322366,140,text/html; charset=utf-8
http://www.nbcnews.com/tech/apple/5-changes-coming-apple-watch-n644311,105606,91,text/html; charset=utf-8
http://www.nbcnews.com/news/us-news/advocates-tinkerers-fight-their-right-repair-devices-n641931,93112,93,text/html; charset=utf-8
http://www.nbcnews.com/tech/innovation/new-foldable-camera-drone-requires-no-faa-approval-can-add-n664676,90871,85,text/html; charset=utf-8
http://www.nbcnews.com/tech/innovation/we-see-nothing-intriguing-hints-physics-particle-evaporate-n624496,89660,84,text/html; charset=utf-8
http://www.nbcnews.com/tech/innovation/new-race-build-space-based-internet-n642131,83241,81,text/html; charset=utf-8
http://www.nbcnews.com/video/ces-too-much-of-good-thing-597110339570,321997,140,text/html; charset=utf-8
http://www.nbcnews.com/health/health-news/brain-chip-helps-paralyzed-man-feel-his-fingers-n665881,111961,105,text/html; charset=utf-8
http://www.nbcnews.com/tech/innovation/nasa-setting-bunch-fires-space-purpose-n660561,80534,84,text/html; charset=utf-8
http://www.nbcnews.com/health/health-news/fda-proposes-limits-e-cigarettes-cigars-chewing-tobacco-n568601,113723,96,text/html; charset=utf-8
http://www.nbcnews.com/health/health-news/e-cigarettes-deliver-harmful-chemicals-report-finds-n476151,100482,94,text/html; charset=utf-8
http://www.nbcnews.com/health/health-news/amp/e-cigarettes-aren-t-safe-remain-dangerous-children-surgeon-general-n693576,41647,28,text/html; charset=utf-8
http://www.nbcnews.com/health/kids-health/e-cigarette-ads-target-millions-kids-cdc-says-n490601,104371,102,text/html; charset=utf-8
http://www.nbcnews.com/health/health-news/what-s-so-bad-about-e-cigarettes-n89366,102394,94,text/html; charset=utf-8
http://www.nbcnews.com/news/world/brexit-vote-why-britain-could-quit-e-u-why-america-n526386,134411,125,text/html; charset=utf-8
http://www.nbcnews.com/storyline/brexit-referendum/amp/obama-pens-op-ed-calling-britain-stay-european-union-n560171,43220,28,text/html; charset=utf-8
http://www.nbcnews.com/watch/nightly-news/study-shows-treating-babies-for-autism-may-reduce-symptoms-327060547764?cid=amp_nbcnews,96789,73,text/html; charset=UTF-8
http://www.nbcnews.com/video/mexican-drug-kingpin-el-chapo-faces-17-count-indictment-859129411717?cid=amp_nbcnews,323820,140,text/html; charset=utf-8
http://www.nbcnews.com/news/world/us-commander-isis-attempting-establish-caliphate-afghanistan-n671381,94171,82,text/html; charset=utf-8
http://www.nbcnews.com/storyline/isis-terror/amp/isis-execution-leaflets-raise-fear-militant-attacks-pakistan-n719221,40881,20,text/html; charset=utf-8
http://www.nbcnews.com/storyline/immigration-border-crisis/fewer-children-being-apprehended-border-n161406,106176,82,text/html; charset=utf-8
http://www.nbcnews.com/storyline/immigration-border-crisis/amp/texas-gov-rick-perry-send-national-guard-troops-border-n161436,34640,20,text/html; charset=utf-8
http://www.nbcnews.com/pop-culture/movies/amp/star-wars-force-awakens-becomes-highest-grossing-domestic-movie-all-n491721,37117,23,text/html; charset=utf-8
http://www.nbcnews.com/storyline/2016-election-day/amp/congressional-hispanic-caucus-demand-meeting-trump-n681731,32721,21,text/html; charset=utf-8
http://www.nbcnews.com/video/nbc-news-channel/57994493,20669,29,text/html; charset=utf-8
http://www.nbcnews.com/video/nbc-news/58045368,11800,11,text/html; charset=utf-8
http://www.nbcnews.com/video/nbc-news/58048514,11715,11,text/html; charset=utf-8
http://www.nbcnews.com/video/nbc-news-channel/58115162,20405,32,text/html; charset=utf-8
http://www.nbcnews.com/id/6895311/ns/health-mental_health/t/signs-symptoms-autism/,46335,98,text/html; charset=utf-8
http://www.nbcnews.com/id/47100746/ns/health-mental_health/t/va-add-nearly-mental-health-staff/,58503,104,text/html; charset=utf-8
http://www.nbcnews.com/id/51261109/ns/health-mens_health/t/imaging-study-may-show-brain-changes-gulf-war-illness/,62994,105,text/html; charset=utf-8
http://www.nbcnews.com/business/economy/amp/impossible-push-15-hour-minimum-wage-sees-some-success-n363201,41377,23,text/html; charset=utf-8
http://www.nbcnews.com/storyline/2016-conventions/melania-trump-appears-plagiarize-michelle-obama-convention-speech-n612141,126440,95,text/html; charset=utf-8
http://www.nbcnews.com/storyline/2016-election-day/amp/michelle-obama-meets-melania-trump-white-house-n682281,36621,22,text/html; charset=utf-8
http://www.nbcnews.com/health/womens-health/u-s-pregnancy-rate-hits-record-low-data-shows-n478381,94548,88,text/html; charset=utf-8
http://www.nbcnews.com/health/sexual-health/us-teens-turn-morning-after-pill-n396276,96501,83,text/html; charset=utf-8
http://www.nbcnews.com/health/sexual-health/amp/teen-birth-rates-plummet-among-blacks-hispanics-cdc-n564291,38869,27,text/html; charset=utf-8
http://www.nbcnews.com/health/health-news/us-teens-not-using-best-birth-control-n337321,100851,89,text/html; charset=utf-8
http://www.nbcnews.com/health/sexual-health/record-low-teen-birth-rate-not-low-enough-cdc-says-n74881,94281,87,text/html; charset=utf-8
http://www.nbcnews.com/politics/2016-election/amp/british-lawmakers-debate-banning-donald-trump-entering-united-kingdom-n499071,36946,24,text/html; charset=utf-8
http://www.nbcnews.com/news/education/middle-class-squeeze-elite-education-worth-170-000-debt-n212811,127676,104,text/html; charset=utf-8
http://www.nbcnews.com/video/watch-live-obama-presents-medal-of-honor-322521155994,321773,140,text/html; charset=utf-8
http://www.nbcnews.com/watch/nbcnews-com/sat-vs-act-whats-the-difference-325612611878,67700,72,text/html; charset=UTF-8
http://www.nbcnews.com/news/us-news/detroit-schools-session-after-teacher-sickout-shutdown-n501116,82390,78,text/html; charset=utf-8
http://www.nbcnews.com/feature/freshman-year/survey-most-freshmen-are-not-emotionally-prepared-college-n443576,93952,85,text/html; charset=utf-8
http://www.nbcnews.com/news/us-news/education-department-helps-states-cut-standardized-testing-n509621,81340,76,text/html; charset=utf-8
http://www.nbcnews.com/news/education/can-co-ed-fraternities-solve-campus-rape-problem-n241666,98439,88,text/html; charset=utf-8
http://www.nbcnews.com/news/us-news/no-child-left-behind-rewrite-heading-toward-final-approval-n476226,80195,74,text/html; charset=utf-8
http://www.nbcnews.com/news/education/dropping-out-again-why-so-many-college-students-never-graduate-n246956,95663,81,text/html; charset=utf-8
http://www.nbcnews.com/science/weird-science/short-trip-more-people-microdosing-psychedelic-drugs-n390791,88251,93,text/html; charset=utf-8
http://www.nbcnews.com/feature/freshman-year/most-college-students-say-its-easy-get-prescription-meds-campus-n447296,79728,75,text/html; charset=utf-8
http://www.nbcnews.com/news/education/yes-means-yes-can-teaching-good-sex-prevent-rape-campus-n226416,106838,94,text/html; charset=utf-8
http://www.nbcnews.com/news/nbcblk/flotus-flows-michelle-obama-raps-college-campaign-n477771,93729,97,text/html; charset=utf-8
http://www.nbcnews.com/storyline/scotland-independence-vote/scotland-decides-independence-ahead-referendum-n204721,90300,76,text/html; charset=utf-8
http://www.nbcnews.com/storyline/scotland-independence-vote/flaming-bagpipes-lead-independence-rally-scotland-n206426,79989,78,text/html; charset=utf-8
http://www.nbcnews.com/storyline/scotland-independence-vote/scotland-100-days-go-until-referendum-independence-n126141,86349,84,text/html; charset=utf-8
http://www.nbcnews.com/storyline/scotland-independence-vote/how-papers-covered-results-scotland-independence-referendum-n206966,104170,96,text/html; charset=utf-8
http://www.nbcnews.com/storyline/scotland-independence-vote/scotlands-independence-vote-dominates-edinburgh-festival-fringe-n186546,114542,93,text/html; charset=utf-8
http://www.nbcnews.com/watch/nbcnews-com/dont-mess-with-scotland-328690755686,67279,73,text/html; charset=UTF-8
http://www.nbcnews.com/storyline/scotland-independence-vote/asknbcnews-your-scottish-independence-referendum-questions-answered-n204611,93136,83,text/html; charset=utf-8
http://www.nbcnews.com/storyline/2016-election-day/amp/third-party-candidates-having-outsize-impact-election-n680921,37203,21,text/html; charset=utf-8
http://www.nbcnews.com/tech/tech-news/amp/facebook-s-entire-business-relies-people-using-it-their-phones-n715626,32854,23,text/html; charset=utf-8
http://www.nbcnews.com/storyline/2016-election-day/amp/election-2016-nebraska-oklahoma-vote-favor-death-penalty-n681301,34942,23,text/html; charset=utf-8
http://www.nbcnews.com/tech/internet/yahoo-lay-15-percent-workforce-revamp-company-n510001,86771,82,text/html; charset=utf-8
http://www.nbcnews.com/tech/tech-news/amp/yahoo-changes-hands-ceo-mayer-open-minded-about-future-n616251,39095,24,text/html; charset=utf-8
http://www.nbcnews.com/storyline/michael-brown-shooting/why-does-city-600-residents-need-14-cops-n197676,139542,110,text/html; charset=utf-8
http://www.nbcnews.com/storyline/michael-brown-shooting/amp/lawsuit-charges-13-st-louis-suburbs-extorting-black-drivers-n625666,52281,26,text/html; charset=utf-8
http://www.nbcnews.com/storyline/michael-brown-shooting/black-st-louis-suburbs-hit-ticket-blitz-n185061,161146,105,text/html; charset=utf-8
http://www.nbcnews.com/news/us-news/analysis-doj-report-baltimore-pd-scathing-not-surprising-n627436,121473,90,text/html; charset=utf-8
http://www.nbcnews.com/tech/internet/amp/fcc-decision-net-neutrality-what-does-it-mean-n312636,39941,26,text/html; charset=utf-8
http://www.nbcnews.com/tech/internet/net-neutrality-fcc-chief-proposes-regulating-internet-utility-n300261,88554,80,text/html; charset=utf-8
http://www.nbcnews.com/tech/internet/final-count-fcc-received-3-7-million-comments-over-net-n205366,93389,89,text/html; charset=utf-8
http://www.nbcnews.com/tech/internet/99-percent-comments-fcc-favor-net-neutrality-study-n195236,94642,93,text/html; charset=utf-8
http://www.nbcnews.com/tech/tech-news/volkswagen-launch-more-electric-cars-after-diesel-scandal-n593611,90309,85,text/html; charset=utf-8
http://www.nbcnews.com/business/autos/amp/paris-motor-show-paris-no-show-key-automakers-stay-away-n656296,41404,23,text/html; charset=utf-8
http://www.nbcnews.com/storyline/2016-election-day/amp/dollar-peso-rate-could-signal-final-election-result-n679911,35705,18,text/html; charset=utf-8
http://www.nbcnews.com/nightly-news/video/podesta-tells-clinton-crowd-we-can-wait-a-little-longer-can-t-we-804429891757,506930,170,text/html; charset=utf-8
http://www.nbcnews.com/politics/2016-election/clinton-make-first-remarks-conceding-election-trump-n681336,127420,106,text/html; charset=utf-8
http://www.nbcnews.com/storyline/2016-election-day/final-nbc-wsj-poll-clinton-holds-four-point-national-lead-n678611,107288,87,text/html; charset=utf-8
http://www.nbcnews.com/storyline/2016-election-day/amp/2016-election-donald-trump-wins-white-house-upset-n679936,53994,30,text/html; charset=utf-8
http://www.nbcnews.com/business/autos/amp/jaws-drop-toyota-reveals-completely-redesigned-camry-n706041,43619,25,text/html; charset=utf-8
http://www.nbcnews.com/business/autos/toyota-phase-out-gas-powered-vehicles-doubling-down-hydrogen-n444406,91241,89,text/html; charset=utf-8
http://www.nbcnews.com/storyline/2016-election-day/amp/hillary-clinton-s-loss-triggers-leadership-crisis-democrats-n681266,51760,27,text/html; charset=utf-8
http://www.nbcnews.com/politics/first-read/gop-civil-war-party-divided-cannot-stand-n664241,116348,99,text/html; charset=utf-8
http://www.nbcnews.com/tech/tech-news/amp/it-s-not-just-marissa-yahoo-has-history-troubled-ceos-n696966,41211,25,text/html; charset=utf-8
http://www.nbcnews.com/politics/first-read/amp/why-trump-should-have-been-taken-both-literally-seriously-n712001,46719,31,text/html; charset=utf-8
http://www.nbcnews.com/news/us-news/amp/activists-applaud-feds-fight-against-debtors-prisons-n537916,47424,32,text/html; charset=utf-8
http://www.nbcnews.com/storyline/michael-brown-shooting/report-ferguson-exposes-broader-effort-reform-municipal-courts-n316716,109059,85,text/html; charset=utf-8
http://www.nbcnews.com/news/us-news/another-state-faces-allegations-illegally-jailing-poor-n431741,87298,77,text/html; charset=utf-8
http://www.nbcnews.com/news/us-news/department-justice-states-should-not-jailed-over-fine-nonpayment-n537796,85060,80,text/html; charset=utf-8
http://www.nbcnews.com/news/us-news/city-dumps-private-probation-firm-amid-claims-it-extorts-poor-n377846,84169,76,text/html; charset=utf-8
http://www.nbcnews.com/storyline/2016-election-day/new-app-helps-clinton-supporters-trade-votes-key-states-n678776,105164,87,text/html; charset=utf-8
http://www.nbcnews.com/storyline/2016-election-day/amp/election-so-far-twitter-time-capsule-n679316,45766,19,text/html; charset=utf-8
http://www.nbcnews.com/nightly-news/video/building-a-love-for-science-both-in-and-out-of-the-classroom-34452035838?cid=amp_nbcnews,506793,171,text/html; charset=utf-8
http://www.nbcnews.com/tech/tech-news/amp/snap-using-vending-machines-its-new-camera-glasses-n682696,38058,24,text/html; charset=utf-8
http://www.nbcnews.com/tech/tech-news/snapchat-launches-video-sunglasses-becomes-snap-inc-n653846,87183,85,text/html; charset=utf-8
http://www.nbcnews.com/storyline/2016-election-day/amp/women-daughters-share-voting-stories-historic-2016-election-n679881,41900,18,text/html; charset=utf-8
http://www.nbcnews.com/id/50748682/ns/health-health_care/,63336,107,text/html; charset=utf-8
http://www.nbcnews.com/health/new-hospital-data-shows-giant-swings-prices-1C9838777,79762,77,text/html; charset=utf-8
http://www.nbcnews.com/health/health-care/amp/whats-it-cost-have-baby-try-3-000-or-37-n10371,39243,27,text/html; charset=utf-8
http://www.nbcnews.com/video/-brexit-the-musical-pokes-fun-at-politicians-812150339870,321871,140,text/html; charset=utf-8
http://www.nbcnews.com/nightly-news/video/durst-denied-bail-as-cops-investigate-link-to-vermont-cold-case-417034819793?cid=amp_nbcnews,506898,171,text/html; charset=utf-8
http://www.nbcnews.com/watch/nbc-news/dursts-lawyer-we-knew-bail-would-be-denied-416968771552?cid=amp_nbcnews,67529,73,text/html; charset=UTF-8
http://www.nbcnews.com/meet-the-press/amp/meet-press-transcript-feb-23-2014-n36721,119909,20,text/html; charset=utf-8
http://www.nbcnews.com/news/world/amp/scans-king-tut-s-tomb-reveal-hidden-rooms-egypt-s-n540631,36579,26,text/html; charset=utf-8
http://www.nbcnews.com/science/science-news/egypt-says-king-tuts-tomb-may-have-hidden-chambers-n435601,82376,78,text/html; charset=utf-8
http://www.nbcnews.com/health/health-news/norovirus-think-restaurants-not-cruise-ships-cdc-says-n121401,99124,91,text/html; charset=utf-8
http://www.nbcnews.com/health/health-news/amp/what-you-need-know-about-norovirus-n477001,40339,29,text/html; charset=utf-8
http://www.nbcnews.com/health/health-news/e-coli-outbreak-linked-chipotle-expands-6-states-n467281,113891,94,text/html; charset=utf-8
http://www.nbcnews.com/news/us-news/cruise-ship-hit-norovirus-outbreak-docks-los-angeles-n249566,91269,82,text/html; charset=utf-8
http://www.nbcnews.com/health/health-news/chipotle-outbreak-grows-80-boston-college-students-n476316,106077,95,text/html; charset=utf-8
http://www.nbcnews.com/meet-the-press/amp/meet-press-october-16-2016-n667251,130894,16,text/html; charset=utf-8
http://www.nbcnews.com/storyline/immigration-border-crisis/amp/u-s-expands-asylum-program-central-american-children-n617096,36856,20,text/html; charset=utf-8
